b'@7Michael7Shawn7 @DilleyShow #IvanaTrump and #IvankaTrump too',b'1229629844616552453',b'Bloodymir Putin',b'BloodymirPutin',"b'San Gil, COLOMBIA '","b""Cra 15A No. 21 - 69 Peatonal, San Gil, COLOMBIA. Tel 323 253 9699. Also Twitter's @EmilioPradilla and Instagram's frozen BBNNrealNews""",b'587',b'2493',b'1',b'13348',b'13913',b'False',b'False',b'True',b'False',b'2017-06-25 21:01:44'
b'@4_the_babies She reminds me of one of the women from that 70\\u2019s movie The Stepford Wives #IvankaTrump #stepfordwives',b'1229024529277734913',b'Mary Hamel',b'maryhamel',"b'Twin Cities, MN'","b'Minnesota native, Wisconsin transplant, francophile, shop local enthusiast, music lover, juggler, mind reader and proud Democrat #votebluenomatterwho'",b'582',b'526',b'46',b'11161',b'8549',b'False',b'False',b'False',b'False',b'2009-07-25 14:05:40'
b'I now see #IvankaTrump\\u2019s #PrettyPrivilege is utterly insufferable https://t.co/TJ9c9chLjR',b'1229023606794928128',b'Liz Conor',b'LizConor',b'Australia',b'Coalonial historian. Coalette. Manque Commentator. \\u2018Former Hottie\\u2019.',b'759',b'1177',b'25',b'5116',b'12081',b'False',b'False',b'False',b'False',b'2011-03-11 02:51:51'
b'@IvankaTrump #IvankaTrump https://t.co/6plYkwRDYh',b'1229022660857864192',b'Tere Doebley',b'TDoebley',b'',"b'educator, artist, \\U0001f30a'",b'31',b'22',b'0',b'678',b'10013',b'False',b'False',b'True',b'False',b'2019-04-19 01:52:36'
b'\\u0627\\u06cc\\u0648\\u0627\\u0646\\u06a9\\u0627 \\u0679\\u0631\\u0645\\u067e \\u0646\\u06d2 \\u0645\\u062a\\u062d\\u062f\\u06c1 \\u0639\\u0631\\u0628 \\u0627\\u0645\\u0627\\u0631\\u0627\\u062a \\u06a9\\u06d2 \\u062f\\u0648\\u0631\\u06d2 \\u067e\\u0631 \\u0627\\u0645\\u0627\\u0631\\u0627\\u062a\\u06cc \\u0644\\u06cc\\u0628\\u0644 \\u067e\\u06c1\\u0646 \\u0631\\u06a9\\u06be\\u0627 \\u06c1\\u06d2 #IvankaTrump #DonaldTrump #UAE #US #USA #Dubai\\u2026 https://t.co/uyJi08JPXU',b'1229019161403285505',b'\\u0645\\u062a\\u062d\\u062f\\u06c1 \\u0639\\u0631\\u0628 \\u0627\\u0645\\u0627\\u0631\\u0627\\u062a (\\u0627\\u0631\\u062f\\u0648)',b'uaevoiceurdu',b'',b'\\u06cc\\u0648 \\u0627\\u06d2 \\u0627\\u06cc \\u0648\\u0627\\u0626\\u0633 \\u0627\\u06cc\\u06a9 \\u0622\\u0632\\u0627\\u062f \\u0645\\u0648\\u0627\\u062f \\u062a\\u062e\\u0644\\u06cc\\u0642 \\u06a9\\u0646\\u0646\\u062f\\u06c1 \\u067e\\u06cc\\u062c \\u06c1\\u06d2 \\u062c\\u0648 \\u062f\\u0646\\u06cc\\u0627 \\u0628\\u06be\\u0631 \\u06a9\\u06d2 \\u0644\\u0648\\u06af\\u0648\\u06ba \\u06a9\\u0648 \\u0645\\u0644\\u06a9 \\u0627\\u0648\\u0631 \\u0639\\u0631\\u0628 \\u062e\\u0637\\u06d2 \\u0645\\u06cc\\u06ba \\u062a\\u0627\\u0632\\u06c1 \\u062a\\u0631\\u06cc\\u0646 \\u0648\\u0627\\u0642\\u0639\\u0627\\u062a \\u0633\\u06d2 \\u0645\\u0631\\u0628\\u0648\\u0637 \\u06a9\\u0631\\u0646\\u06d2 \\u06a9\\u06d2 \\u0644\\u0626\\u06d2 \\u0648\\u0642\\u0641 \\u06c1\\u06d2\\u06d4',b'22',b'220',b'0',b'85',b'1',b'False',b'False',b'True',b'False',b'2020-02-12 02:41:58'
b'#Ivanka #IvankaTrump https://t.co/999Odp9nV1',b'1229019145821466624',b'Pink Ball \\U0001f198',b'gomerball123',b'',b'Love dogs!',b'77',b'265',b'1',b'3564',b'3103',b'False',b'False',b'True',b'False',b'2020-01-13 16:28:43'
b'US Presidential Adviser #IvankaTrump said that the #UAE has established its regional leadership in this field with\\u2026 https://t.co/2fzxLpEukG',b'1229017730709442561',b'Maitha Alktebi',b'Maitha_alktebii',b'',b'\\u062d\\u064f\\u0628\\u064f \\u0627\\u0644\\u0648\\u0637\\u0646 \\u0644\\u064a\\u0633\\u064e \\u0625\\u062f\\u0639\\u0627\\u0621\\u060c \\u062d\\u064f\\u0628\\u064f \\u0627\\u0644\\u0648\\u0637\\u0646 \\u0639\\u0645\\u0644\\u064c \\u062b\\u0642\\u064a\\u0644\\u060c \\u0648\\u062f\\u0644\\u064a\\u0644\\u064f \\u062d\\u064f\\u0628\\u064a \\u064a\\u0627 \\u0628\\u0644\\u0627\\u062f\\u064a \\u0633\\u064a\\u0634\\u0647\\u062f \\u0628\\u0647 \\u0627\\u0644\\u0632\\u0645\\u0646\\u064f \\U0001f607\\u2764',b'85',b'263',b'0',b'222',b'156',b'False',b'False',b'True',b'False',b'2020-01-16 09:11:42'
b'@CMana20 @robreiner \\u2013Fair tax system where the wealthy pay their share.\\n\\u2013Affordable healthcare for all.\\n\\u2013Gun regula\\u2026 https://t.co/VClmhNbq2F',b'1229017067019366402',b'Michelangelo',b'_Michelangelo__',"b'Washington, DC'","b'Donald Trump is not a President, he\\u2019s a Disgrace.. \\u201cDemocracy\\u201d doesn\\u2019t mean that \\u201cyour ignorance is just as good as someone\\u2019s else knowledge\\u201d. DC/Sydney'",b'3827',b'1184',b'38',b'17532',b'7475',b'False',b'False',b'False',b'False',b'2017-07-26 17:02:29'
"b""@RepMattGaetz It's a disgrace #IvankaTrump &amp; the #ManhattanDA aren't going behind bars\\nhttps://t.co/D6Lxt54aCI""",b'1229014125348605954',b'\\u2721\\ufe0fKevin CooperUSMC \\U0001f30a',b'KevinGerardCoo1',b'Wakanda',"b'Messanic Judaism worshipper, comic book video gamer, sci-fi/fantasy movie goer. The Closer, original Law & Order, American Greed, Cheaters lover.'",b'1212',b'1461',b'0',b'16292',b'7085',b'False',b'False',b'True',b'False',b'2016-10-30 22:24:55'
"b'#IvankaTrump durante su visita al foro Internacional de #Mujeres en #Dubai, visit\\xf3 el museo Louvre #AbuDhabi, que e\\u2026 https://t.co/7rUYG0sXaR'",b'1229013749954236418',b'\\u0632\\u0627\\u064a\\u062f \\u0627\\u0644\\u0645\\u0646\\u0647\\u0627\\u0644\\u064a',b'AlminhaliZayed',b'Dubai',b'\\u062e\\u0631\\u064a\\u062c \\u0627\\u0644\\u062c\\u0627\\u0645\\u0639\\u0629 \\u0627\\u0644\\u0627\\u0645\\u0631\\u064a\\u0643\\u064a\\u0629 \\u0628\\u062f\\u0628\\u064a',b'3',b'44',b'0',b'54',b'55',b'False',b'False',b'True',b'False',b'2020-01-06 22:51:35'
"b'#IvankaTrump dijo: ""Estoy encantada de asistir al Foro Global de Mujeres de #Dub\\xe1i para avanzar en el\\u2026 https://t.co/UuKye6957w'",b'1229012532536496129',b'Hanaa Al Suhaily',b'HanaaSohaiely',b'UAE',b'Interested in learning foreign languages #Spanish',b'48',b'180',b'0',b'92',b'38',b'False',b'False',b'True',b'False',b'2020-01-17 14:13:19'
b'#US Presidential Adviser #IvankaTrump affirmed her #appreciation for the great efforts exerted by the #UAE in the f\\u2026 https://t.co/oa8A6axQ0X',b'1229012225026920448',b'Afraa Ali',b'AfraaAli_',b'',b'\\u0644\\u0645 \\u0627\\u0642\\u0644 \\u0627\\u0646\\u0649 \\u0628\\u0637\\u0644 \\u0648\\u0644\\u0645 \\u0627\\u0642\\u0644 \\u0627\\u0646\\u0649 \\u0627\\u0641\\u0639\\u0644 \\u0627\\u0644\\u0645\\u0633\\u062a\\u062d\\u064a\\u0644 \\u0648\\u0644\\u0643\\u0646 \\u0641\\u0642\\u0637 \\u0627\\u0641\\u0639\\u0644 \\u0645\\u0627 \\u0627\\u062d\\u0628 \\u0648\\u0627\\u0631\\u064a\\u062f \\u0641\\u064a \\u0628\\u0644\\u0627\\u062f\\u064a \\u270c\\U0001f60d \\U0001f1e6\\U0001f1ea',b'55',b'281',b'0',b'213',b'161',b'False',b'False',b'True',b'False',b'2020-01-16 09:35:07'
"b""#GWFD2020 est une excellente image de la fa\\xe7on dont mon pays \\U0001f1e6\\U0001f1ea consid\\xe8re les femmes et les valorise \\U0001f64f\\U0001f64f le forum d'\\u2026 https://t.co/HrXpUA4h6V""",b'1229010912100659201',b'Ahlam Fadili',b'AhlamFadili',b'',b'\\U0001f4ccDubai\\U0001f1e6\\U0001f1ea\\U0001f495Photographe \\U0001f4f7\\U0001f4f7 Accro aux films \\U0001f3a6 \\xe2me paisible \\U0001f60c',b'39',b'100',b'0',b'84',b'3',b'False',b'False',b'True',b'False',b'2020-01-29 10:44:38'
b'#IvankaTrump \\U0001f92e https://t.co/FaeQDWMFNt',b'1229007613725069312',b'Craig Heath \\U0001f308\\U0001f30a',b'cheathbar1',"b'Sun Valley, Idaho USA'",b'\\u2764\\ufe0fLiving the Dream\\u2764\\ufe0f \\U0001f30a \\U0001f308',b'657',b'1217',b'14',b'10520',b'62844',b'False',b'False',b'True',b'False',b'2011-09-18 06:44:49'
b'#IvankaTrump praises #UAE model and reforms in regional women rights movement https://t.co/HBuW4yUP8i',b'1229004964686635009',b'Ali Al Shouk',b'alialshouk',b'United Arab Emirates',b'Crime and breaking news senior writer @gulf_news in Dubai. Specializing in the UAE legal system. Covering news in the Gulf. Formerly reporting news from Iraq',b'2247',b'521',b'59',b'16874',b'382',b'False',b'False',b'False',b'False',b'2009-06-25 11:41:29'
b'#IvankaTrump expres\\xf3 su felicidad con su presencia en el Foro Internacional de #Mujeres \\U0001f481\\U0001f3fb\\u200d\\u2640\\ufe0fen #Dubai \\U0001f1e6\\U0001f1ea2020\\u2026 https://t.co/T0l83kpuho',b'1228999810998468610',b'\\u0645\\u0631\\u064a\\u0645 \\u0627\\u0644\\u0634\\u0627\\u0645\\u0633\\u064a',b'MeriamAlchamssi',b'',b'\\u062e\\u0631\\u064a\\u062c\\u0629 \\u0627\\u0644\\u062c\\u0627\\u0645\\u0639\\u0629 \\u0627\\u0644\\u0627\\u0645\\u0631\\u064a\\u0643\\u064a\\u0629 \\u0628\\u062f\\u0628\\u064a  \\u0627\\u0645\\u0627\\u0631\\u0627\\u062a\\u064a\\u0629 \\u0648\\u0627\\u0641\\u062a\\u062e\\u0631',b'3',b'47',b'0',b'55',b'46',b'False',b'False',b'True',b'False',b'2020-01-07 14:02:21'
b'@IvankaTrump \\nG.O.O.F.B.A.L.L.\\n\\U0001f605\\U0001f60f\\U0001f61c\\U0001f92a\\U0001f923\\U0001f602\\U0001f92d\\U0001f644\\U0001f64a\\n\\n#Ivanka #IvankaTrump #vank\\n#TrumpCrimeFamily #TrumpCrimeFamilyForPrison\\u2026 https://t.co/4ASt5p1OWZ',b'1228998620537671680',b'Kelly \\U0001f198 Banuba',b'KBanuba',b'',"b'Long time R & Christian.. disillusioned, disappointed, disgusted by same who are either in denial or complicit. Chump is a lying, corrupt, selfserving bully.'",b'163',b'91',b'0',b'18703',b'11862',b'False',b'False',b'True',b'False',b'2018-01-05 18:45:57'
b'#JewishAmericanPrincess #IvankaTrump/#YaelKushner  makes Royal Visit to #UnitedArabEmirates #UAE https://t.co/fQTo0lucEL',b'1228997565489668101',b'\\u0416\\u0430\\u043d\\u0434\\u0430\\u0440\\u043c\\u0430 \\u0415\\u0432\\u0440\\u043e\\u043f\\u044b',b'ojiman2',b'',"b'Do not be conformed to this world, but be transformed by\\xa0the renewing of your minds, so that you may discern what is the will of God....'",b'761',b'1415',b'4',b'41648',b'46203',b'False',b'False',b'True',b'False',b'2018-06-19 07:06:48'
"b'El Foro Internacional de #Mujeres\\U0001f481\\U0001f3fc\\u200d\\u2640\\ufe0f\\U0001f478\\U0001f3fb, al que asisti\\xf3 #IvankaTrump, enfatiza el impacto y la fuerza de la mujer\\u2026 https://t.co/9b58HfN1fr'",b'1228995082042433536',b'\\u063a\\u064a\\u062b \\u0631\\u0627\\u0634\\u062f \\u0627\\u0644\\u062d\\u0648\\u0633\\u0646\\u064a',b'GaytrAchd',b'',b'\\u0628\\u0627\\u062d\\u062b \\u062f\\u0643\\u062a\\u0648\\u0631\\u0627 \\u0628\\u062c\\u0627\\u0645\\u0639\\u0629 \\u0632\\u0627\\u064a\\u062f',b'11',b'79',b'0',b'85',b'123',b'False',b'False',b'True',b'False',b'2020-01-07 14:34:11'
b'#IvankaTrump f\\xe9licite le d\\xe9veloppement mondial que les femmes ont r\\xe9alis\\xe9 en seulement un an \\U0001f62e\\U0001f44f #GWFD2020 #UAE \\U0001f1e6\\U0001f1ea https://t.co/mdRyhVmYF7',b'1228993865895550977',b'Hala Sweedy',b'HalaSweedy',b'',"b""Vit actuellement \\xe0 Dubai \\U0001f1e6\\U0001f1ea Master en architecture\\U0001f393 Esprit d'aventure\\u2708\\ufe0f""",b'47',b'103',b'0',b'86',b'2',b'False',b'False',b'True',b'False',b'2020-01-28 14:35:10'
"b'""I am delighted to be attending the Global Women\'s Forum Dubai to advance women\'s economic empowerment around the w\\u2026 https://t.co/8E2EA7iE8b'",b'1228993759792320512',b'Mariam Saleh',b'MariamSalehh_',b'',b'\\u0623\\u0645\\u0627\\u0631\\u0627\\u062a\\u064a\\u0629..#\\u062f\\u0628\\u064a \\u062f\\u0627\\u0631\\u064a \\u0648\\u0645\\u0631\\u0628\\u0627\\u064a ...\\u0623\\u062d\\u0628 \\u0627\\u0644\\u0648\\u0637\\u0646\\u2764 ....\\u0645\\u062d\\u0628\\u0629 \\u0644\\u0644\\u0634\\u0639\\u0631..  \\U0001f607\\u2764',b'90',b'299',b'0',b'179',b'129',b'False',b'False',b'True',b'False',b'2020-01-14 14:53:05'
"b'In the presence of #IvankaTrump , His Highness Sheikh Mohammed bin Rashid, and Her Highness Sheikha Fatima Bint Mub\\u2026 https://t.co/TrDUpL3Po5'",b'1228992373956530177',b'MonaAlymahy \\U0001f60e\\U0001f33a',b'MonaRashed4__',b'',b'\\u0625\\u0646 \\u0623\\u0648\\u0644 \\u062d\\u0628 \\u064a\\u063a\\u0631\\u0633 \\u0641\\u064a \\u0642\\u0644\\u0648\\u0628\\u0646\\u0627 \\u0645\\u0646\\u0630 \\u0648\\u0644\\u0627\\u062f\\u062a\\u0646\\u0627 \\u0648\\u062d\\u062a\\u0649 \\u0645\\u0648\\u062a\\u0646\\u0627 \\u0647\\u0648 \\u062d\\u0628 \\u0627\\u0644\\u0648\\u0637\\u0646\\n #\\u0627\\u0645\\u0627\\u0631\\u0627\\u062a\\u064a\\u0629  \\u0648 \\u0627\\u0641\\u062a\\u062e\\u0631',b'33',b'93',b'0',b'117',b'57',b'False',b'False',b'True',b'False',b'2020-01-14 12:37:10'
b'#IvankaTrump reminds me of #PhoebeBuffay https://t.co/g6mCPFj5iQ',b'1228992221506101250',b'\\u0645\\u0631\\u064a\\u0645 \\u0627\\u0644\\u062f\\u0648\\u0628\\u064a \\u2665',b'Maryam_AlDoobi',b'',b'Ms. Mayom. April29. Taurus. Moody. Voulnteer. DEWA. Engineer. Volleyball. Badmiton. Handball. Innovator. Leader. HBMSU. Reader. Social. Positive. #\\u0643\\u0627\\u0638\\u0645_\\u0627\\u0644\\u0633\\u0627\\u0647\\u0631',b'1399',b'443',b'24',b'60897',b'13037',b'False',b'False',b'True',b'False',b'2011-03-01 12:58:18'
"b""Ivanka Trump, adviser to the #US President, praised the #UAE's leadership in advancing women empowerment in the reg\\u2026 https://t.co/Akd9BclIgR""",b'1228992203042762754',b'Chouk Hemdan',b'Chouk_Hemdan',b'',b'\\u0645\\u0627\\u062c\\u0633\\u062a\\u064a\\u0631 \\u0641\\u064a \\u0625\\u062f\\u0627\\u0631\\u0629 \\u0627\\u0644\\u0623\\u0639\\u0645\\u0627\\u0644.. \\u0627\\u0647\\u062a\\u0645 \\u0628\\u0627\\u0644\\u0631\\u064a\\u0627\\u0636\\u0647 \\u0648 \\u0627\\u062a\\u0627\\u0628\\u0639 \\u0627\\u0644\\u0633\\u064a\\u0627\\u0633\\u0647.....\\u0627\\u0644\\u0645\\u0648\\u0633\\u064a\\u0642\\u0649 \\u0639\\u0634\\u0642 \\u0644\\u0627 \\u064a\\u0646\\u062a\\u0647\\u064a \\U0001f60a',b'107',b'294',b'1',b'183',b'138',b'False',b'False',b'True',b'False',b'2020-01-14 15:13:55'
"b""So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset\\u2026 https://t.co/ORcwPKG959""",b'1228991047243403265',b'jacie wells',b'jaciewells1',"b'Cameron Park, CA'",b'Poshmark ambassador !!! luv POSHING.  very ambitious and love staying busy',b'1236',b'3758',b'3',b'5944',b'499',b'False',b'False',b'True',b'False',b'2019-02-03 23:55:33'
"b'El Foro Internacional de Mujeres en #Dubai para empoderar a las mujeres y resaltar su papel en la sociedad, con la\\u2026 https://t.co/nCEwREIqBH'",b'1228990563174830080',b'\\u0639\\u0641\\u0631\\u0627 \\u0627\\u0644\\u0645\\u062d\\u064a\\u0631\\u0628\\u064a',b'AfraaAlmhiri',b'',b'\\u0648\\u0644\\u0627\\u0626\\u064a \\u0627\\u0644\\u0623\\u0648\\u0644 \\u0648\\u0627\\u0644\\u0623\\u062e\\u064a\\u0631 \\u0644\\u0644\\u0625\\u0645\\u0627\\u0631\\u0627\\u062a \\u0641\\u0642\\u0637',b'10',b'55',b'0',b'91',b'85',b'False',b'False',b'True',b'False',b'2020-01-07 14:24:49'
b'Is. .@jaketapper .@andersoncooper .@HardballChris .@Alyssa_Milano telling you that #IvankaTrump is doing more for w\\u2026 https://t.co/upTU6dhKLV',b'1228983924337954817',b'Anastasia Tamar',b'AnastasiaG57',b'',"b'PhD, \\u2764\\ufe0f for Israel \\u2721\\ufe0f\\U0001f1f8\\U0001f1fb, animals, truth, goodness and freedom of speech. Enemy \\U0001f621of foolishness, bigotry, stupidity, lies,ignorance, violence and propaganda.'",b'514',b'731',b'17',b'81889',b'92590',b'False',b'False',b'True',b'False',b'2015-05-02 21:12:47'
b'Ik heb al die mensen die Kaag en Hennis met hoofddoek verafschuwen nog niet gehoord over #IvankaTrump op bezoek in\\u2026 https://t.co/h9AFe8Jpbx',b'1228983106729893889',b'PimZ',b'pimzz',"b'Hilversum, Nederland'",b'Noord Hollandse Amsterdammer in Hilversum',b'524',b'2088',b'20',b'9526',b'10413',b'False',b'False',b'False',b'False',b'2009-04-06 18:37:22'
b'\\u0641\\u064a \\u0628\\u062f\\u0627\\u064a\\u0629 \\u0632\\u064a\\u0627\\u0631\\u062a\\u0647\\u0627 \\u0644\\u0644\\u0625\\u0645\\u0627\\u0631\\u0627\\u062a..\\u0625\\u064a\\u0641\\u0627\\u0646\\u0643\\u0627 \\u062a\\u0631\\u0627\\u0645\\u0628 \\u0628\\u063a\\u0637\\u0627\\u0621 \\u0631\\u0623\\u0633 \\u0641\\u064a \\u0645\\u0633\\u062c\\u062f \\u0627\\u0644\\u0634\\u064a\\u062e \\u0632\\u0627\\u064a\\u062f!\\n\\n#\\u0645\\u0634\\u0627\\u0647\\u064a\\u0631 #\\u0623\\u062e\\u0628\\u0627\\u0631_\\u0627\\u0644\\u0645\\u0634\\u0627\\u0647\\u064a\\u0631 #\\u0625\\u064a\\u0641\\u0627\\u0646\\u0643\\u0627_\\u062a\\u0631\\u0627\\u0645\\u0628\\u2026 https://t.co/3rP3wRro3h',b'1228981232706506752',b'Foochia - \\u0641\\u0648\\u0634\\u064a\\u0627',b'foochia',b'Middle East',b'\\u0645\\u0648\\u0642\\u0639 \\u064a\\u0647\\u062a\\u0645 \\u0628\\u0634\\u0624\\u0648\\u0646 \\u0648\\u0634\\u062c\\u0648\\u0646 \\u0627\\u0644\\u0645\\u0631\\u0623\\u0629 \\u0627\\u0644\\u0639\\u0631\\u0628\\u064a\\u0629\\u060c \\u0645\\u0646\\u0647 \\u0646\\u0637\\u0644 \\u0639\\u0644\\u0649 \\u0639\\u0627\\u0644\\u0645 \\u0627\\u0644\\u0623\\u0632\\u064a\\u0627\\u0621\\u060c \\u0627\\u0644\\u062c\\u0645\\u0627\\u0644\\u060c \\u0627\\u0644\\u0631\\u0634\\u0627\\u0642\\u0629 \\u0648\\u0627\\u0644\\u0644\\u0628\\u0627\\u0642\\u0629\\u060c \\u0648\\u0646\\u062a\\u0627\\u0628\\u0639 \\u0623\\u062e\\u0628\\u0627\\u0631 \\u0627\\u0644\\u0645\\u0634\\u0627\\u0647\\u064a\\u0631 \\u0648\\u0627\\u0644\\u0641\\u0646 \\u0648\\u0627\\u0644\\u062b\\u0642\\u0627\\u0641\\u0629.',b'129669',b'511',b'137',b'76707',b'734',b'True',b'False',b'False',b'False',b'2015-01-21 05:39:38'
"b'The latest The Daily  Ivanka Trump, #IvankaTrump #TrumpFamily! https://t.co/8NqxW9lIQo Thanks to @ger2591\\u2026 https://t.co/mprrw0T5SJ'",b'1228979197865005057',b'Ise-no-Kamikaze \\u4f0a\\u52e2\\u306e\\u795e\\u98a8',b'matuoka7ocean',b'Japan ',"b""Let's build Modern Ark, for the future to people.  I wish to build Useful Ocean-Structures such as the Noah's Ark in the 7 Oceans. https://matuoka1248.blogspot.""",b'3245',b'3922',b'102',b'121121',b'51586',b'False',b'False',b'False',b'False',b'2009-09-08 06:12:41'
b'@VOANews What on earth does Aladdin look like? An embarrassment to the nation.....still!!! #IvankaTrump #trump',b'1228973562050043905',b'Daily News',b'funnythatha',b'',"b""It's better to be a lion for the day rather than a sheep for life.""",b'0',b'55',b'0',b'998',b'220',b'False',b'False',b'True',b'False',b'2017-01-26 16:44:27'
b'Looking so pretty. @IvankaTrump #IvankaTrump https://t.co/bbPKe9FY30',b'1228970705930289152',b'Chitranjan Kumar Roy\\U0001f5e8\\ufe0f',b'RoyChitranjan2',b'Muzaffarpur _ India',b'#Indian\\n\\n\\n\\n\\n\\n\\n\\n\\n#Interest_poltics\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n#\\u091c\\u092c \\u092d\\u0940 \\u0915\\u093f\\u0938\\u0940 \\u0915\\u094b #\\u0907\\u0902\\u0938\\u093e\\u092b \\u0928\\u0939\\u0940\\u0902 \\u092e\\u093f\\u0932\\u0947\\u0917\\u093e \\u0924\\u094b \\u0909\\u0938\\u0915\\u0947 \\u0932\\u093f\\u090f #\\u0906\\u0935\\u093e\\u091c \\u092c\\u0941\\u0932\\u0902\\u0926 \\u0915\\u0930\\u0942\\u0902\\u0917\\u093e\\u0964',b'65',b'65',b'0',b'3837',b'3555',b'False',b'False',b'True',b'False',b'2016-11-04 06:15:31'
"b'#WGDP is an ambitious plan by the Trump administration to empower women globally, with an ambitious plan to reach 5\\u2026 https://t.co/sWC8gmhdCN'",b'1228967974758944771',b'Khloud Almansour',b'itiskkm',b'',b'ex @miskksa @ksamofa @worldbank |@WEF #GlobalShaper #Davos50  |busy making it happen \\U0001f64f\\U0001f3fc',b'1787',b'513',b'4',b'901',b'1035',b'False',b'False',b'True',b'False',b'2018-01-28 23:46:16'
"b'Minutes to the opening remarks of the #WefiSummit with David Malpass, president of WB &amp; #IvankaTrump, the woman beh\\u2026 https://t.co/9mm7Z7UVzT'",b'1228967244908154880',b'Refat Alareeky',b'RAlareeky',b'Yemen',b'A highly motivated Change Maker .... Biomedical Engineer ...\\n Project Officer #SMEPSYemen',b'252',b'232',b'0',b'198',b'1196',b'False',b'False',b'True',b'False',b'2019-04-08 08:32:37'
"b""#Discover #have fun &amp; #sow #awesome #preferred #dispatches in 'Femocracy: Women's Power Hub'\\u2026 https://t.co/KmmlTlGzH0""",b'1228964192528617472',b'WomensPowerCen',b'WomensPowerCen',b'',b'Via UTube https://t.co/FLl7KHSUKO book https://t.co/H3cE6jfcFH FB https://t.co/uAdFJsB2uu G+https://t.co/s6ZMJmP2fj & blog we aid women Follow & get 3Dicon inDM',b'3095',b'4897',b'452',b'139968',b'151',b'False',b'False',b'True',b'False',b'2016-05-03 19:27:17'
b'What a pic !\\n#IvankaTrump \\n#UAE https://t.co/JGh0TR2mVL',b'1228963978031902720',b'The PLaya',b'3ainawi101',b'UAE \\U0001f1e6\\U0001f1ea',b'Patriot..Fan of @alainfcae ..@juventusfc & @fcbarcelona....Life is a Game.Sempre in Vetta',b'37',b'338',b'0',b'4174',b'150',b'False',b'False',b'True',b'False',b'2018-12-03 18:05:22'
"b'Ivanka Trump visits Dubai, Abu Dhabi prior GWFD 2020 https://t.co/YrJrHz9Ic3 @IvankaTrump #ivankatrump #dubai #abudhabi #GWFD2020'",b'1228963793138540545',b'KhaleejJournal.com',b'khaleejjournal',b'',b'',b'17',b'156',b'0',b'281',b'17',b'False',b'False',b'True',b'False',b'2018-09-25 19:15:34'
b'Tell me how!\\nYesterday her father fights al-aqsa mosque.\\nAnd she visits another mosque in Dubai today.\\n\\U0001f612\\U0001f612\\u2026 https://t.co/mVjIA35ghU',b'1228958443308044304',b'Moooo\\U0001f60f',b'eldohmis',b'cairo',b'\\u200f\\u0628\\u062a\\u0627\\u0639 \\u062f\\u0631\\u0627\\u0633\\u0627\\u062a \\u062c\\u062f\\u0648\\u0649 \\u0648\\u0627\\u0644\\u0644\\u0630\\u064a \\u0645\\u0646\\u0647.\\nEconomic and market analyst',b'153',b'1097',b'0',b'557',b'719',b'False',b'False',b'True',b'False',b'2016-01-03 20:12:45'
b'@IvankaTrump Is there a difference between Ivanka and a Barbie doll?\\n\\nEverything is fake about that woman. \\U0001f648\\n#Ivanka #IvankaTrump #Trump',b'1228957044805439488',b'Ex-Oligarch',b'ExOligarch',b'NEW YORK \\xb7 HAMBURG \\xb7 MOSKAU',"b'Wer meint, die politische Welt immer noch in zwei Lager aufteilen zu k\\xf6nnen, ist entweder ein Faschist oder Sklave der herrschenden Oligarchie.\\n#links #rechts'",b'35',b'103',b'1',b'719',b'165',b'False',b'False',b'False',b'False',b'2014-01-05 08:52:33'
"b""#IvankaTrump meets Emirati female entrepreneurs during tour of Abu Dhabi tourist spots\\nUS president's daughter and\\u2026 https://t.co/XB6uFtE0jX""",b'1228956212412243968',b'Discover Abu Dhabi',b'365AbuDhabi',b'',b'',b'20438',b'2437',b'14',b'5238',b'782',b'False',b'False',b'True',b'False',b'2015-04-15 09:24:46'
b'@MollyJongFast The narcissism is strong in this one. #IvankaTrump https://t.co/qiqNjM0ySi',b'1228954116166234113',b'J-Lux352\\U0001f3f4\\U000e0067\\U000e0062\\U000e0077\\U000e006c\\U000e0073\\U000e007f\\U0001f1ec\\U0001f1e7\\U0001f1ea\\U0001f1fa',b'LuxJaye',b'Luxembourg',"b'Wales, UK, European Immigrant, Brexit, U.K. Politics, U.S. Politics, EU, Human Rights.'",b'429',b'629',b'38',b'33952',b'49334',b'False',b'False',b'True',b'False',b'2012-02-07 20:58:15'
"b'Minutes to the opening remarks of the #WefiSummit with David Malpass, president of WB &amp; #IvankaTrump, the woman beh\\u2026 https://t.co/Y5KrRjm3f5'",b'1228947947695616000',b'\\u0645\\u064a\\u062b\\u0627\\u0642 \\u0627\\u0644\\u0642\\u062f\\u0633\\u064a',b'methaqkadasi',b'',b'',b'255',b'612',b'0',b'842',b'1441',b'False',b'False',b'False',b'False',b'2013-07-28 14:35:57'
"b'Minutes to the opening remarks of the #WefiSummit with David Malpass, president of WB &amp; #IvankaTrump, the woman beh\\u2026 https://t.co/Jwd7xdNkph'",b'1228947718686625792',b'Safiya Al-Jabry',b'SofieAlj',"b""Sana'a, Yemen""",b'Acting Executive Director #SMEPS... MSc Finance #Chevening.. Coffee & Chocolate lover..Believe in the goodness & unity of humankind.. #Peace #Love #Humanity\\u2763\\ufe0f',b'687',b'398',b'2',b'431',b'1712',b'False',b'False',b'False',b'False',b'2014-05-04 09:04:55'
