"b'\\u0926\\u093f\\u0932\\u094d\\u200d\\u0932\\u0940 \\u092e\\u0947\\u0902 \\u092d\\u0921\\u093c\\u0915\\u0940 \\u0939\\u093f\\u0902\\u0938\\u093e, \\u092a\\u0947\\u091f\\u094d\\u0930\\u094b\\u0932 \\u092a\\u0902\\u092a \\u092b\\u0942\\u0902\\u0915\\u093e, 1 \\u092a\\u0941\\u0932\\u093f\\u0938\\u0915\\u0930\\u094d\\u092e\\u0940 \\u0915\\u0940 \\u092e\\u094c\\u0924 \\u0907\\u0938 \\u0918\\u091f\\u0928\\u093e \\u0914\\u0930 \\u0907\\u0938 \\u0926\\u0902\\u0917\\u0947 \\u0915\\u093e \\u091c\\u093f\\u092e\\u094d\\u092e\\u0947\\u0926\\u093e\\u0930 \\u0938\\u093f\\u0930\\u094d\\u092b \\u0914\\u0930 \\u0938\\u093f\\u0930\\u094d\\u092b \\u0915\\u092a\\u093f\\u0932\\u2026 https://t.co/4PiRzDYuyV'",b'1231898648793014272',b'\\u0917\\u094c\\u0930\\u0935 \\u091c\\u093e\\u091f\\u0935 \\u092e\\u0940\\u0921\\u093f\\u092f\\u093e \\u092a\\u094d\\u0930\\u092d\\u093e\\u0930\\u0940',b'iamvidrhoi',b'',b'I am supporter of Bahujan Samaj party',b'13',b'53',b'0',b'25',b'223',b'False',b'False',b'True',b'False',b'2020-02-21 10:58:54'
"b'\\u0905\\u092c \\u091a\\u0941\\u0928\\u093e\\u0935 \\u092e\\u0947\\u0902 \\u091f\\u093e\\u0907\\u092e \\u0939\\u0948...... \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u092c\\u091a\\u093e \\u0932\\u094b sir\\n@ArvindKejriwal @msisodia @AmitShah @PMOIndia \\n\\n"" @DelhiPolice "" rok l\\u2026 https://t.co/u6q9dSjsk6'",b'1232016462031794178',b'Anil Naagar',b'naagar_anil',"b'New Delhi, India'",b'#insta- anilnaagar1',b'18',b'156',b'0',b'22',b'39',b'False',b'False',b'True',b'False',b'2016-03-08 09:57:56'
b'Head constable of delhi police Ratan Lal died in the pro and anti #CAAProtest happening in North east #Delhi .Just\\u2026 https://t.co/Pnhyelww3s',b'1232016308960546816',b'Sanjana Singh',b'Sanjana4547',b'Delhi',"b'Journalism Student(Bharati College, University of Delhi)\\n\\nintern:@jankibaat'",b'11',b'32',b'0',b'10',b'95',b'False',b'False',b'True',b'False',b'2020-01-23 18:56:52'
b'@faizanrashid171 @AJEnglish @amnesty where he said Azad Mulk se Azaadi? Hinduon se azaadi... bhai tu argue mt kr be\\u2026 https://t.co/3T7a0PemBv',b'1232016277650100224',b'\\u091c\\u0917\\u0928',b'MahatoJagannath',b'',b'.',b'219',b'745',b'10',b'22381',b'13534',b'False',b'False',b'False',b'False',b'2011-04-20 17:32:47'
"b'In its 72 years as a free country, India has never faced a more serious crisis. #DelhiBurning #CAAProtest\\u2026 https://t.co/xld3jAo446'",b'1232016230644617217',b'RYB Women India',b'RYB_IN',"b'India, Amsterdam HQ'","b'WOMEN - Inside Global Development\\nThe global women\\u2019s and feminist movements | Share news, tag @RYBWomen'",b'382',b'329',b'11',b'1312',b'1013',b'False',b'False',b'True',b'False',b'2016-12-09 15:49:38'
b'\\u0926\\u0902\\u0917\\u093e\\u0907\\u092f\\u094b\\u0902 \\u0915\\u0947 \\u0938\\u093e\\u0925 \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u092a\\u0941\\u0932\\u093f\\u0938 !\\n\\u0935\\u0940\\u0921\\u093f\\u092f\\u094b \\u092e\\u0947\\u0902 \\u0926\\u093f\\u0916\\u0940 \\u092a\\u0941\\u0932\\u093f\\u0938-\\u092a\\u0924\\u094d\\u0925\\u0930\\u092c\\u093e\\u091c\\u094b\\u0902 \\u0915\\u0940 \\u092f\\u093e\\u0930\\u0940\\n#CAAProtest https://t.co/p7N6chYQ5f',b'1232016177670623243',b'Khalid Salmani\\U0001f6e1\\ufe0f',b'khalidsalmani1',"b'\\u092d\\u0942\\u0916,\\u0917\\u0930\\u0940\\u092c\\u0940,\\u092c\\u0947\\u0930\\u094b\\u091c\\u0917\\u093e\\u0930\\u0940,\\u0905\\u0936\\u093f\\u0915\\u094d\\u0937\\u093e...'","b'\\u092e\\u0940\\u0921\\u093f\\u092f\\u093e \\u0915\\u0940 \\u0916\\u092c\\u0930\\u094b\\u0902 \\u092a\\u0930 \\u091c\\u0932\\u094d\\u0926 \\u0935\\u093f\\u0936\\u094d\\u0935\\u093e\\u0938 \\u0928 \\u0915\\u0930\\u0947, \\u0915\\u0908 \\u0916\\u092c\\u0930\\u0947 \\u0938\\u093f\\u0930\\u094d\\u092b TRP \\u092c\\u0922\\u093c\\u093e\\u0928\\u0947 \\u0915\\u0947 \\u0932\\u093f\\u090f \\u091a\\u0932\\u093e\\u092f\\u0940 \\u091c\\u093e\\u0924\\u0940 \\u0939\\u0948, \\u0914\\u0930 \\u0915\\u0908 \\u0916\\u092c\\u0930 \\u0930\\u093e\\u091c\\u0928\\u093f\\u0924\\u093f\\u0915 \\u0926\\u0935\\u093e\\u092c \\u092e\\u0947\\u0902 \\u091b\\u0941\\u092a\\u093e\\u0908 \\u091c\\u093e\\u0924\\u0940 \\u0939\\u0948\\u0964'",b'29842',b'3776',b'48',b'78648',b'45654',b'False',b'False',b'True',b'False',b'2011-12-26 08:35:45'
"b""Madam @RubikaLiyaquat \\n3mins read will help you to understand CAA,NPR,NRC in case you really didn't understand\\u2026 https://t.co/BdB1c9kDER""",b'1232016156195786763',b'Mazher Hassan',b'MazherHassan',b'',"b'Social activist , IT professional.'",b'171',b'449',b'0',b'1755',b'5052',b'False',b'False',b'True',b'False',b'2012-07-08 06:55:08'
b'@kunalkamra88 aaj aapka koi tweet nhi dikh rha h ?#DelhiPolice #CAAProtest Aaj jisne goli chalai wo criminal hai ya terriost ?',b'1232016063967133706',b'Shree Bishnoi',b'iimShree',b'Mumbai',b'Actor/Director/producer',b'290',b'244',b'0',b'923',b'773',b'False',b'False',b'False',b'False',b'2012-12-29 13:38:55'
b'https://t.co/yQy9RnxLyz \\n@KapilMishra_IND @TajinderBagga\\n@vivekagnihotri @UnSubtleDesi @mahesh10816\\u2026 https://t.co/4tWRHqL8nD',b'1232016059714154497',b'Madrasi Jawai',b'Me_Mumbaiker',b'Planet Earth',b'',b'343',b'612',b'1',b'32288',b'95028',b'False',b'False',b'True',b'False',b'2017-09-16 10:29:27'
b'\\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u0939\\u092e \\u0936\\u0930\\u094d\\u092e\\u093f\\u0902\\u0926\\u093e \\u0939\\u0948\\u0902\\u0964\\u0926\\u0947\\u0936 \\u092e\\u0947\\u0939\\u092e\\u093e\\u0928\\u092c\\u093e\\u091c\\u0940 \\u092e\\u0947\\u0902 \\u091c\\u0941\\u091f\\u093e \\u0914\\u0930 \\u0924\\u0947\\u0930\\u0947 \\u092f\\u0947 \\u0917\\u0926\\u094d\\u0926\\u093e\\u0930 \\u0926\\u0947\\u0936 \\u092a\\u094d\\u0930\\u0947\\u092e\\u0940\\u0964\\U0001f62d\\U0001f62d\\n\\u0915\\u092e\\u0932 \\u0920\\u093e\\u0915\\u0941\\u0930\\n#kamalthakurg \\n#CAAProtest',b'1232015902326972416',b'kamalthakur',b'kamalthakurg',"b'Aliganj, India'",b'\\u0905\\u0928\\u094d\\u092f\\u093e\\u092f \\u0915\\u0947 \\u0916\\u093f\\u0932\\u093e\\u092b \\u0906\\u0935\\u093e\\u091c \\u0909\\u0920\\u093e\\u0913\\u0964\\n\\u091c\\u092f \\u0939\\u093f\\u0928\\u094d\\u0926 \\u091c\\u092f \\u092d\\u093e\\u0930\\u0924',b'7',b'17',b'0',b'340',b'200',b'False',b'False',b'False',b'False',b'2013-12-04 11:51:18'
b'https://t.co/4Txcs7sq4R\\n@iamjohnoliver @LastWeekTonight  Thanks a lot for sparing an entire episode to clear up the\\u2026 https://t.co/VyUSPggWkM',b'1232015861763866624',b'Raz',b'RazeenMuhammed3',"b'Cochin, India'",b'',b'51',b'242',b'0',b'191',b'981',b'False',b'False',b'True',b'False',b'2019-06-17 04:39:07'
"b""Reality Exposed again.\\nAfter the victory of Arvind Kejriwal and his Government, the 'innocent student' remove his m\\u2026 https://t.co/XHf9gXXHu3""",b'1232015838468767749',"b""Debjit D'Rick \\U0001f1ee\\U0001f1f3""",b'Debjit_Saffron',"b'\\u0995\\u09b2\\u0995\\u09be\\u09a4\\u09be, \\u092d\\u093e\\u0930\\u0924 \\U0001f1ee\\U0001f1f3'",b'A Sophophilic Hindu | Nation first | Andh Bhakt | Business Scholar  \\n\\n\\U0001f337 \\u0964\\u0964 \\u09ac\\u0982 \\u0964\\u0964 \\u2712\\ufe0f \\u0964\\u0964 \\U0001f4bc \\u0964\\u0964 \\U0001f549\\ufe0f',b'7',b'126',b'0',b'83',b'161',b'False',b'False',b'True',b'False',b'2019-12-17 12:02:45'
b'@kamalsharmaok @dilipkpandey @_aftabalamkhan @AamAadmiParty \\u0906\\u092a\\u0915\\u093e \\u0915\\u0938\\u0942\\u0930 \\u092f\\u0939 \\u0939\\u0948 \\u0915\\u0940 \\u0906\\u092a \\u0939\\u093f\\u0928\\u094d\\u0926\\u0942 \\u0939\\u0948 \\u0964  \\u092e\\u0948 \\u0905\\u092d\\u0940 \\u092d\\u0940 \\u092c\\u094b\\u0932 \\u0930\\u0939\\u093e\\u2026 https://t.co/rGqgCfDeIZ',b'1232015794755665920',b'Shreyas Pokharna',b'ShreyasPokharna',"b'Mumbai, India'",b'\\u0939\\u093f\\u0928\\u094d\\u0926\\u0941\\u0938\\u094d\\u0924\\u093e\\u0928\\u0940\\u0964 \\u091c\\u092f \\u0936\\u094d\\u0930\\u0940 \\u0930\\u093e\\u092e\\u0964 \\U0001f6a9',b'47',b'241',b'0',b'182',b'5298',b'False',b'False',b'True',b'False',b'2013-07-29 05:39:56'
b'Different understanding but same response. #DelhiBurning #DelhiPolice #CAAProtest #NRC_CAA_Protest https://t.co/4aHPZrLUO5',b'1232015698853056513',b'Retweetendra',b'retweetendra',"b'New Delhi, India'",b'An Eye on Social & Political order.\\n\\U0001f1ee\\U0001f1f3\\U0001f1ee\\U0001f1f3',b'27',b'175',b'0',b'1062',b'7456',b'False',b'False',b'False',b'False',b'2010-06-03 14:34:10'
b'\\u092c\\u094b\\u0932 \\u092d\\u0940 \\u0926\\u094b @arvindkejriwal \\n\\u091a\\u0941\\u0928\\u093e\\u0935 \\u0916\\u0924\\u094d\\u092e \\u0939\\u094b \\u0917\\u092f\\u093e \\n\\u0938\\u0930\\u0915\\u093e\\u0930 \\u0924\\u0941\\u092e\\u094d\\u0939\\u093e\\u0930\\u0940 \\u092c\\u0928 \\u0917\\u0908.\\nCAA \\u0915\\u0947\\u0947 \\u0932\\u093f\\u090f \\u0928 \\u0938\\u0939\\u0940\\n\\u0928\\u092b\\u0930\\u0924 \\u0915\\u0940 \\u0906\\u0917 \\u0938\\u0947 \\u091d\\u0941\\u0932\\u0938\\u0924\\u0940 \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u092a\\u2026 https://t.co/EkRBCOBcbK',b'1232015696990744578',b'\\u2712 \\U0001f30cZeeshan Danish',b'danish_zishan',b'Ranchi/ Delhi ',b'\\u2022 Calligraphy \\u2022 Painting \\u2022 Ghazal \\u2022',b'157',b'244',b'1',b'558',b'3972',b'False',b'False',b'False',b'False',b'2014-08-29 06:11:02'
b'#DelhiBurning  #DelhiPolice #CAAProtest #DelhiRiots #Delhi https://t.co/9D0FLirLz5',b'1232015673187917830',b'Sanjay kushwaha',b'sanjay_k98',"b'Hyderabad, India'","b'Journalist (\\u0905\\u092a\\u0928 \\u0938\\u094b\\u091a, \\u0905\\u092a\\u0928 \\u0935\\u093f\\u091a\\u093e\\u0930 )\\nSocialMediaAssistant @EtvBharatBihar\\n\\nPersonal Blog On FB, Insta. & Twitter\\n\\n@khabarstm'",b'22',b'38',b'0',b'121',b'95',b'False',b'False',b'True',b'False',b'2017-10-19 05:01:17'
"b'@ArvindKejriwal \\u0938\\u0930 \\u091c\\u0940 , \\u0906\\u0916\\u093f\\u0930 \\u092f\\u0947 \\u0915\\u092c \\u0924\\u0915  \\u091a\\u0932\\u0947\\u0917\\u093e? \\u0915\\u092c\\u0924\\u0915 \\u0932\\u094b\\u0917 \\u092f\\u0942\\u0902 \\u0939\\u0940\\u0902 \\u0932\\u0921\\u093c\\u0924\\u0947 \\u0930\\u0939\\u0917\\u0947?  \\u0906\\u091c \\u091c\\u093f\\u0938 \\u0924\\u0930\\u0939 \\u0915\\u093e \\u092e\\u093e\\u0939\\u094c\\u0932 \\u092c\\u0928\\u093e \\u0939\\u0948 .. \\u0915\\u094d\\u092f\\u093e \\u0906\\u092a\\u0915\\u094b\\u2026 https://t.co/nHZNMbwe6z'",b'1232015654862999552',b'Surabhi',b'pandeysurabhi29',b'\\u092d\\u093e\\u0930\\u0924',b'Music Journalists Fashion Lifestyle Government and Politics Women & NGOs NGOs and Social Good',b'21',b'151',b'0',b'5',b'9',b'False',b'False',b'True',b'False',b'2016-11-15 11:17:36'
b'I wish One Day Someone Will Vanished This Modiraaj(Gundaraaj) From Our indian History \\U0001f1ee\\U0001f1f3\\U0001f1ee\\U0001f1f3\\U0001f1ee\\U0001f1f3\\n\\n#CAAProtest #Delhi\\u2026 https://t.co/8hELEX180W',b'1232015638471663616',b'Mayur Khadse',b'MayurKhadse12',b'',b'Just Common Man \\U0001f609',b'26',b'26',b'0',b'2207',b'3062',b'False',b'False',b'True',b'False',b'2019-10-23 05:16:46'
b'\\u092e\\u0941\\u092c\\u093e\\u0930\\u0915 \\u0939\\u094b \\u092f\\u0947 #CAAProtest #Jafrabad \\u0915\\u0947 \\u0936\\u093e\\u0902\\u0924\\u093f\\u092a\\u094d\\u0930\\u093f\\u092f \\u0932\\u094b\\u0917\\u0964 https://t.co/IJCghYop2Z',b'1232015615818231808',b'\\u3010\\u0938\\u0924\\u094d\\u092f\\u092e \\u0935\\u093e\\u091c\\u092a\\u0947\\u092f\\u0940\\u3011',b'vajpayeeboy',"b'Maujpur, Delhi'",b'I always learn from mistakes of others who take my advice \\U0001f913\\n#\\u091c\\u093e\\u092b\\u0930\\u093e\\u092c\\u093e\\u0926 \\u0915\\u0940 \\u0905\\u0930\\u093e\\u091c\\u0915\\u0924\\u093e \\u0938\\u0947 \\u0926\\u0941\\u0916\\u0940',b'1220',b'1960',b'6',b'3986',b'731',b'False',b'False',b'False',b'False',b'2010-05-07 09:22:22'
b'University of #Hyderabad students union condemns @DelhiPolice force against anti-CAA protestors in #Delhi. Stands t\\u2026 https://t.co/pWt68GKjUl',b'1232015575653572619',b'Preeti Biswas',b'PreetiBiswasTOI',"b'Hyderabad, Andhra Pradesh'",b'Principal correspondent @timesofindia. Education | Women & Child Welfare | Weather. @GoogleNewsInit certified fact-checking trainer Preeti.Biswas@timesgroup.com',b'852',b'435',b'34',b'2865',b'235',b'False',b'False',b'False',b'False',b'2015-09-11 07:17:14'
"b'Zulm kartey hue vo shakhs larazta hi nai,\\nJaise qahhar k ma\\u2019ani vo smjta hi nai.\\n\\nMitt skta nai kabhi daman e taree\\u2026 https://t.co/Mpi48Vii6X'",b'1232015318555320321',b'\\xc4d\\xea\\xea\\u0142',b'adeel_mohammad1',b'',b'\\u062f\\u06cc\\u06a9\\u06be\\u0646\\u0627 \\u06c1\\u06d2 \\u0632\\u0648\\u0631 \\u06a9\\u062a\\u0646\\u0627 \\u0628\\u0627\\u0632\\u0648 \\u0621\\u0650 \\u0642\\u0627\\u062a\\u0644 \\u0645\\u06cc\\u06ba \\u06c1\\u06d2',b'45',b'156',b'0',b'830',b'480',b'False',b'False',b'True',b'False',b'2019-01-15 06:31:43'
b'\\u0932\\u094b\\u0917 \\u091f\\u0942\\u091f \\u091c\\u093e\\u0924\\u0947 \\u0939\\u0948\\u0902 \\u090f\\u0915 \\u0918\\u0930 \\u092c\\u0928\\u093e\\u0928\\u0947 \\u092e\\u0947\\u0902\\n\\u0924\\u0941\\u092e \\u0924\\u0930\\u0938 \\u0928\\u0939\\u0940\\u0902 \\u0916\\u093e\\u0924\\u0947 \\u092c\\u0938\\u094d\\u0924\\u093f\\u092f\\u093e\\u0901 \\u091c\\u0932\\u093e\\u0928\\u0947 \\u092e\\u0947\\u0902\\n\\n~ \\u092c\\u0936\\u0940\\u0930 \\u092c\\u0926\\u094d\\u0930 #CAAProtest #Jafrabad',b'1232015284380172288',b'Mohd Farid quraishi',b'quraishi_farid',"b'\\u092b\\u093c\\u0948\\u091c\\u093c\\u093e\\u092c\\u093e\\u0926, \\u092d\\u093e\\u0930\\u0924'",b'Being human',b'314',b'722',b'0',b'1368',b'8116',b'False',b'False',b'True',b'False',b'2017-07-31 06:13:32'
b'\\u0939\\u0926 \\u0939\\u0948 \\u092c\\u0947\\u0936\\u0930\\u094d\\u092e\\u0940 \\u0915\\u0940 \\u0915\\u094d\\u092f\\u093e \\u0936\\u093e\\u0939\\u0940\\u0928 \\u092c\\u093e\\u0917 \\u0915\\u094b \\u092c\\u0902\\u0926 \\u0915\\u0930\\u0928\\u0947 \\u0914\\u0930 \\u0936\\u093e\\u0939\\u0930\\u0941\\u0916 \\u0915\\u094b \\u0917\\u094b\\u0932\\u093f\\u092f\\u093e\\u0902 \\u092c\\u0930\\u0938\\u093e\\u0928\\u0947 \\u0915\\u094b @KapilMishra_IND \\u092d\\u093e\\u0908 \\u0928\\u0947 \\u092d\\u0947\\u091c\\u093e \\u0925\\u093e\\u2026 https://t.co/QR4aMHDujH',b'1232015149348925440',b'Vikas Pandey',b'BJP4Vikas',b'India \\u092d\\u093e\\u0930\\u0924',b'\\u270d\\ufe0f \\u090f\\u0915 \\u092d\\u093e\\u0930\\u0924 \\u0936\\u094d\\u0930\\u0947\\u0937\\u094d\\u0920 \\u092d\\u093e\\u0930\\u0924\\nHonored to Fallowed by Shri @PiyushGoyalOffc @AmitMalviya @VijayGoelOffice @sdPachauri1 @smritiirani ...\\U0001f64f\\U0001f3fb',b'1124',b'3012',b'1',b'28816',b'59596',b'False',b'False',b'False',b'False',b'2010-04-16 10:13:54'
b'@Amitjanhit @AapKaGopalRai @Sanjeev_aap \\u0906\\u092a \\u0915\\u0940 \\u0935\\u0940\\u0921\\u093f\\u092f\\u094b \\u0926\\u0947\\u0916 \\u0915\\u0930 \\u0924\\u094b \\u0932\\u0917\\u0924\\u093e \\u0939\\u0948 \\u0915\\u093f \\u0906\\u092a \\u090f\\u0932\\u091c\\u0940 \\u0938\\u093e\\u0939\\u092c \\u0938\\u0947 \\u092e\\u093f\\u0932\\u0928\\u0947 \\u0915\\u093e \\u0915\\u092e \\u0914\\u0930 \\u0928\\u094c\\u091f\\u0902\\u0915\\u0940 \\u0915\\u0930\\u2026 https://t.co/3HNCWEHdb7',b'1232015143468486656',b'Aashish gupta',b'bharatputra1973',b'India',"b'A Hindu Nationalist, Convener of IT & Social Media cell( BJP Moradabad),Tweets are personal, Retweets are not endorsement.'",b'281',b'698',b'2',b'6480',b'1979',b'False',b'False',b'True',b'False',b'2010-12-18 03:37:29'
b'@VidyutJammwal Please make that viral video in your movie do viral in reality\\n#DelhiBurning  \\nDelhi is so fucked up\\u2026 https://t.co/jYxxut3Qpn',b'1232015132412305409',b'Caffeinated Gamer YT',b'CaffeinatedYT',b'Asia',b'Youtuber (scary Android games) (5k subs)\\n27 year old teenager.\\noften suicidal\\u2620',b'21',b'85',b'3',b'98',b'297',b'False',b'False',b'False',b'False',b'2011-07-08 18:17:00'
b'Two persons -- a civilian and a Delhi Police head constable -- were killed today and a senior police officer was am\\u2026 https://t.co/D3qtFbEXgZ',b'1232015093157781504',b'Bermuda News Network',b'bermuda_news',b'',"b""British Base Leading English News Channel, providing the latest local and global headlines from around the world.  Our slogan -See what's behind the scenes BNN""",b'112',b'172',b'0',b'842',b'2225',b'False',b'False',b'True',b'False',b'2014-06-21 17:30:38'
b'\\u0932\\u094b\\u0917 \\u091f\\u0942\\u091f \\u091c\\u093e\\u0924\\u0947 \\u0939\\u0948\\u0902 \\u090f\\u0915 \\u0918\\u0930 \\u092c\\u0928\\u093e\\u0928\\u0947 \\u092e\\u0947\\u0902\\n\\u0924\\u0941\\u092e \\u0924\\u0930\\u0938 \\u0928\\u0939\\u0940\\u0902 \\u0916\\u093e\\u0924\\u0947 \\u092c\\u0938\\u094d\\u0924\\u093f\\u092f\\u093e\\u0901 \\u091c\\u0932\\u093e\\u0928\\u0947 \\u092e\\u0947\\u0902\\n\\n\\u092c\\u0939\\u0941\\u0924 \\u092a\\u0938\\u0940\\u0928\\u0947 \\u092c\\u0939\\u093e\\u0915\\u0930 \\u0938\\u092a\\u0928\\u094b\\u0902 \\u0915\\u093e \\u0918\\u0930 \\u092c\\u0928\\u093e\\u092f\\u093e \\u0925\\u093e\\n\\u0939\\u092e\\u0947\\u0936\\u093e\\u2026 https://t.co/EL73iq50fo',b'1232015088657235970',b'Archna kumari',b'archnameena12',"b'Jaipur, India'",b'\\U0001f64f\\U0001f64f\\U0001f64f100% follow back \\U0001f6a9\\U0001f6a9',b'4687',b'402',b'1',b'816',b'1482',b'False',b'False',b'True',b'False',b'2019-12-01 14:05:41'
b'\\u0905\\u092c \\u0924\\u094b \\u092e\\u0948\\u0902 \\u092d\\u0940 \\u0938\\u0939\\u092e\\u0924 \\u0939\\u0942\\u0902 \\u0905\\u0928\\u0941\\u0930\\u093e\\u0917 \\u0920\\u093e\\u0915\\u0941\\u0930 \\u0938\\u0947 \\n\\u0926\\u0947\\u0936 \\u0915\\u0947 \\u0917\\u0926\\u094d\\u0927\\u093e\\u0930\\u094b\\u0902 \\u0915\\u094b \\u0917\\u094b\\u0932\\u0940 \\u092e\\u093e\\u0930\\u094b \\u0938\\u093e\\u0932\\u094b \\u0915\\u094b\\n@ianuragthakur \\n#NortheastDelhi\\u2026 https://t.co/iehxjlZhQE',b'1232015050438848515',"b""I'm Ranjeet""",b'Ranjeet4452',b'',b'RAN-JEET',b'1',b'43',b'0',b'21',b'388',b'False',b'False',b'True',b'False',b'2018-12-10 12:02:13'
b'Mumbai: People have gathered at Marine Drive to protest against the violence that took place in Delhi.\\u2026 https://t.co/uNmcUSvJXO',b'1232014957677551616',b'Syed Maqbool',b'maqbool_sm',"b'Dubai, Karnataka '","b'Management Professional | Online @INCIndia, @RahulGandhi campaigner | RTs, # & news stories sharing do not necessarily mean endorsement. | Views are personal.'",b'3608',b'262',b'64',b'78417',b'1796',b'False',b'False',b'False',b'False',b'2009-07-08 12:09:38'
b'\\u0938\\u0941\\u092a\\u094d\\u0930\\u0940\\u092e \\u0915\\u094b\\u0930\\u094d\\u091f \\u0939\\u0940 \\u0926\\u0947\\u0936 \\u0915\\u094b \\u091c\\u0932\\u0928\\u0947 \\u0938\\u0947 \\u092c\\u091a\\u093e \\u0938\\u0915\\u0924\\u093e \\u0939\\u0948 \\u0930\\u093e\\u0937\\u094d\\u091f\\u094d\\u0930\\u092a\\u0924\\u093f \\u0936\\u093e\\u0938\\u0928 \\u0915\\u0940 \\u092e\\u093e\\u0902\\u0917 #DelhiPolice\\n#Maujpur #Bhajanpura\\u2026 https://t.co/RoTZb0cBD7',b'1232014900584701958',b'\\u092e\\u094b\\u0939\\u093f\\u0924 \\u0936\\u0941\\u0915\\u094d\\u0932\\u093e',b'MOHIT_SHUKLA_86',b'LUCKNOW.',b'\\U0001f1ee\\U0001f1f3 \\u092d\\u093e\\u0930\\u0924\\u0940\\u092f \\U0001f1ee\\U0001f1f3\\n\\nshuklaa.mohit80@gmail.com',b'50',b'240',b'0',b'1350',b'270',b'False',b'False',b'True',b'False',b'2013-10-04 18:47:43'
b'@abhisar_sharma Hypocrisy is the first &amp; last name of shameless Sanghi Modi Bhakts.\\n\\nHere this is @KapilMishra_IND\\u2026 https://t.co/qVpAJe9oOu',b'1232014879491383301',b'Archan Gowda',b'archansr',"b'Bengaluru South, India'",b'Kannadiga/INC/RG/Politics/Test-Cricket/Sachin-Messi/Sports/Travel/Farming/Wild Life/\\u2665\\ufe0fAnimals',b'2101',b'820',b'50',b'43512',b'23181',b'False',b'False',b'False',b'False',b'2010-04-20 09:52:26'
"b'@arifaajakia Look Sir this freedom of \\U0001f525,no where you will get this types of liberty given by #ModiGovt to innocent\\u2026 https://t.co/QB1AcOaFWn'",b'1232014806103646212',b'M_KUMAR \\U0001f1ee\\U0001f1f3',b'MKUMAR59952571',b'NE IND',b'\\U0001f1ee\\U0001f1f3 INDIA FIRST \\U0001f1ee\\U0001f1f3\\nLove my country and a proud to be a Sanatani \\U0001f64f\\U0001f1ee\\U0001f1f3 \\n\\u091c\\u092f \\u0939\\u093f\\u0928\\u094d\\u0926 \\U0001f1ee\\U0001f1f3 \\u091c\\u092f \\u092e\\u093e\\u0902 \\u092d\\u093e\\u0930\\u0924\\u0940 \\U0001f1ee\\U0001f1f3 \\u091c\\u092f \\u092e\\u093e\\u0902 \\u092d\\u0935\\u093e\\u0928\\u0940 \\U0001f6a9\\n(Follow me to get Follow back)',b'231',b'872',b'1',b'14192',b'4201',b'False',b'False',b'True',b'False',b'2019-05-14 14:31:26'
b'Delhi ka beta so raha hai!!!\\n#DelhiKaBetaSoRahaHai #delhiCM #CAAProtest  #CAA #JaiShriRam',b'1232014721869582338',b'ankur chauhan',b'ankur10ankur',"b'Moradabad, India'",b'',b'4',b'12',b'0',b'10',b'2',b'False',b'False',b'True',b'False',b'2012-01-31 10:24:21'
b'#Delhi \\n#DelhiBurning \\n#CAAProtest https://t.co/MHrLLolpfy',b'1232014565430288385',"b""COMMONMAN'S CRY""",b'CommonMansCry',"b'Chennai, India'","b'A broken Common Man by/of the society, who in turn wants to build it.\\n\\nRetweets are not endorsements.\\n\\nInto cinema&cultural reviews \\U0001f60e\\n\\nFeel Free to Follow&\\u2764'",b'47',b'544',b'0',b'3317',b'5497',b'False',b'False',b'False',b'False',b'2018-02-20 12:27:08'
"b'@msisodia \\u0936\\u093e\\u092f\\u0926 \\u0906\\u092a \\u092a\\u0939\\u091a\\u093e\\u0928 \\u0928\\u0939\\u0940\\u0902 \\u0930\\u0939\\u0947, \\u092f\\u0947 \\u0935\\u0939\\u0940 \\u0906\\u092a\\u0915\\u0947 \\u0905\\u092e\\u093e\\u0928\\u0924\\u0940 \\u0917\\u0941\\u0902\\u0921\\u0947 \\u0939\\u0948\\u0902 \\u091c\\u094b \\u091a\\u0941\\u0928\\u093e\\u0935 \\u0938\\u0947 \\u092a\\u0939\\u0932\\u0947 \\u0906\\u092a\\u0915\\u0947 \\u0938\\u093e\\u0925 \\u092e\\u0902\\u091a \\u092a\\u0930 \\u0925\\u0947\\u0964\\u2026 https://t.co/vwW5lrp47D'",b'1232014560741089280',b'Sawan Srivastava',b'SawanSrivasta12',"b'New Delhi, India'",b'\\u092d\\u093e\\u0930\\u0924\\u0940\\u092f \\u0964 \\u0938\\u094d\\u0935\\u092f\\u0902\\u0938\\u0947\\u0935\\u0915 \\u0964 \\u0938\\u0926\\u0938\\u094d\\u092f - \\u092d\\u093e\\u0930\\u0924\\u0940\\u092f \\u091c\\u0928\\u0924\\u093e \\u092a\\u093e\\u0930\\u094d\\u091f\\u0940\\u0964 \\nFavourite Politician - @narendramodi \\u0964',b'91',b'34',b'0',b'553',b'9178',b'False',b'False',b'True',b'False',b'2017-10-31 11:39:02'
